OBJECTID,GEOID,TRACTCE,HUD_QCT,spa,sup_dist,Shape__Area,Shape__Length
879,06037920104,920104,No,SPA 2 - San Fernando,District 5,1703614352.33496,230799.483725186
880,06037920303,920303,No,SPA 2 - San Fernando,District 5,554874426.376953,137201.018057318
881,06037433307,433307,No,SPA 3 - San Gabriel,District 1,4629988.68847656,12761.6578287442
882,06037433504,433504,Yes,SPA 3 - San Gabriel,District 1,9861793.84472656,15855.0582636135
883,06037434003,434003,Yes,SPA 3 - San Gabriel,District 1,10544682.1933594,16114.6817094394
884,06037434004,434004,No,SPA 3 - San Gabriel,District 1,7366639.79980469,11945.1590208871
885,06037269907,269907,No,SPA 5 - West,District 3,2979392.00488281,7628.81905650722
886,06037120300,120300,No,SPA 2 - San Fernando,District 3,18498149.9570313,18531.0955684407
887,06037120400,120400,No,SPA 2 - San Fernando,District 3,11471587.3300781,17339.8578476871
888,06037121010,121010,No,SPA 2 - San Fernando,District 3,21950722.9726563,19497.9106703958
889,06037121020,121020,No,SPA 2 - San Fernando,District 3,8874483.6328125,13130.1689837036
890,06037276603,276603,No,SPA 5 - West,District 2,4894276.00195313,10197.3259576173
891,06037276604,276604,No,SPA 5 - West,District 2,9024353.3125,15860.5267193779
892,06037293306,293306,No,SPA 8 - South Bay,District 4,6625443.63574219,11528.8111561921
893,06037570404,570404,No,SPA 8 - South Bay,District 4,9317557.88183594,15596.866594152
894,06037571504,571504,No,SPA 8 - South Bay,District 4,16273015.1074219,16683.9630644255
895,06037121210,121210,No,SPA 2 - San Fernando,District 3,21817534.9736328,18371.9891274985
896,06037121600,121600,No,SPA 2 - San Fernando,District 3,12264569.0195313,16346.0748588639
897,06037124000,124000,No,SPA 2 - San Fernando,District 5,14531311.7392578,16693.3407116879
898,06037124102,124102,No,SPA 2 - San Fernando,District 5,6987737.04882813,10573.0623001631
899,06037124201,124201,No,SPA 2 - San Fernando,District 5,10468244.4052734,13209.6376578196
900,06037124300,124300,No,SPA 2 - San Fernando,District 5,9590092.58691406,12560.9078408926
901,06037124400,124400,No,SPA 2 - San Fernando,District 3,10500679.0644531,13194.5151665077
902,06037124600,124600,No,SPA 2 - San Fernando,District 3,12055244.0351563,14291.0482681154
903,06037482702,482702,No,SPA 3 - San Gabriel,District 1,7731143.41796875,13987.9810353988
904,06037482800,482800,No,SPA 3 - San Gabriel,District 1,34072444.78125,30567.6814962221
905,06037500202,500202,No,SPA 7 - East,District 4,68430866.0859375,41354.5612424188
906,06037500300,500300,No,SPA 7 - East,District 4,96808935.6757813,45207.3691442933
907,06037141102,141102,No,SPA 2 - San Fernando,District 3,8383557.328125,15328.3850093479
908,06037141201,141201,No,SPA 2 - San Fernando,District 3,7545633.40234375,12115.1534880663
909,06037141202,141202,No,SPA 2 - San Fernando,District 3,7536244.17382813,12658.3323464217
910,06037141304,141304,No,SPA 2 - San Fernando,District 3,7666046.19433594,14136.1390883809
911,06037143603,143603,No,SPA 2 - San Fernando,District 5,5655807.44824219,13494.0652744803
912,06037183221,183221,No,SPA 4 - Metro,District 1,7607205.47460938,12827.5718610261
913,06037183222,183222,No,SPA 4 - Metro,District 1,9995778.68652344,16899.8395553686
914,06037183401,183401,No,SPA 4 - Metro,District 1,5223876.80859375,10480.9548749094
915,06037910606,910606,Yes,SPA 1 - Antelope Valley,District 5,14695432.8173828,16244.4135932062
916,06037910711,910711,No,SPA 1 - Antelope Valley,District 5,38901453.2099609,29150.3366529718
917,06037121900,121900,No,SPA 2 - San Fernando,District 3,18162900.1738281,20093.9504763572
918,06037122000,122000,No,SPA 2 - San Fernando,District 3,35118997.7568359,30499.59222374
919,06037122120,122120,No,SPA 2 - San Fernando,District 3,7747578.51464844,13365.762216077
920,06037122200,122200,No,SPA 2 - San Fernando,District 5,18349459.1542969,19428.0003387383
921,06037123020,123020,No,SPA 2 - San Fernando,District 3,6088161.97167969,9872.88288864427
922,06037123103,123103,No,SPA 2 - San Fernando,District 5,9712010.12109375,13419.0532050245
923,06037980005,980005,No,SPA 8 - South Bay,District 4,43633485.8759766,31666.6250208522
924,06037543100,543100,No,SPA 6 - South,District 2,31066049.4052734,25645.3997476169
925,06037550100,550100,No,SPA 7 - East,District 4,17749917.2158203,18519.7831352405
926,06037550300,550300,No,SPA 7 - East,District 4,27296499.3505859,22314.6240728914
927,06037550400,550400,No,SPA 7 - East,District 4,8870989.56152344,14717.8351910486
928,06037550500,550500,No,SPA 7 - East,District 4,28897643.4296875,22618.5499064907
929,06037576403,576403,Yes,SPA 8 - South Bay,District 4,3493763.11132813,7935.17239923605
930,06037576502,576502,No,SPA 8 - South Bay,District 4,3311588.25390625,8030.26794413262
931,06037576602,576602,No,SPA 8 - South Bay,District 4,54369520.4716797,47845.9347706134
932,06037576700,576700,No,SPA 8 - South Bay,District 4,26871039.7802734,27086.1227789708
933,06037576801,576801,No,SPA 8 - South Bay,District 4,5535432.64746094,9955.33666940243
934,06037576802,576802,No,SPA 8 - South Bay,District 4,5035922.93457031,9265.78293158669
935,06037576901,576901,Yes,SPA 8 - South Bay,District 4,4789422.78320313,9246.30169478117
936,06037577000,577000,No,SPA 8 - South Bay,District 4,19901709.375,21697.8508374855
937,06037577100,577100,No,SPA 8 - South Bay,District 4,13084241.4765625,14526.3868025418
938,06037577200,577200,No,SPA 8 - South Bay,District 4,37632572.9990234,29676.5108927725
939,06037577300,577300,No,SPA 8 - South Bay,District 4,34545256.7558594,26613.5242940197
940,06037577400,577400,No,SPA 8 - South Bay,District 4,6947575.859375,11864.4558512455
941,06037577501,577501,No,SPA 8 - South Bay,District 4,14662833.0332031,15478.6242748484
942,06037603900,603900,No,SPA 8 - South Bay,District 2,16007100.3388672,21069.3897145565
943,06037604100,604100,No,SPA 8 - South Bay,District 2,10968074.5839844,13938.686524902
944,06037609900,609900,No,SPA 8 - South Bay,District 4,5725271.39355469,14121.9815470125
945,06037620002,620002,No,SPA 8 - South Bay,District 2,12753097.4189453,15826.0381456986
946,06037620101,620101,No,SPA 8 - South Bay,District 2,14583042.6220703,16146.2418764173
947,06037620102,620102,No,SPA 8 - South Bay,District 2,9385626.42578125,16012.1653037169
948,06037503703,503703,No,SPA 7 - East,District 4,28398645.0644531,21548.8767138684
949,06037503801,503801,No,SPA 7 - East,District 4,13792550.8818359,18432.8559259854
950,06037503802,503802,No,SPA 7 - East,District 4,14262452.1455078,15640.5633623407
951,06037503901,503901,No,SPA 7 - East,District 4,9738814.38671875,16143.2621760642
952,06037504001,504001,No,SPA 7 - East,District 4,14929345.1669922,18099.9030406313
953,06037534406,534406,Yes,SPA 7 - East,District 4,4182375.99902344,9339.39025456239
954,06037534502,534502,No,SPA 7 - East,District 4,6141199.91308594,13925.134115428
955,06037534802,534802,No,SPA 7 - East,District 4,4347556.49316406,8744.45218607964
956,06037534803,534803,Yes,SPA 7 - East,District 4,6573850.89648438,14163.9471044958
957,06037534804,534804,No,SPA 7 - East,District 4,3978855.18261719,9319.05548364583
958,06037550700,550700,No,SPA 7 - East,District 4,23978376.7607422,22084.4334750988
959,06037550800,550800,No,SPA 7 - East,District 4,31209765.1757813,23922.1432413556
960,06037551000,551000,No,SPA 7 - East,District 4,26390193.7714844,21212.315249067
961,06037577602,577602,No,SPA 8 - South Bay,District 4,15019489.2705078,17337.2256147948
962,06037577603,577603,No,SPA 8 - South Bay,District 4,32090444.9355469,24338.4700896014
963,06037599000,599000,No,SPA 8 - South Bay,District 4,41382483.7597656,30659.8731224296
964,06037600100,600100,Yes,SPA 8 - South Bay,District 2,8154795.44140625,12355.0287872477
965,06037600201,600201,Yes,SPA 8 - South Bay,District 2,6304691.20507813,11426.6774102237
966,06037600202,600202,Yes,SPA 8 - South Bay,District 2,8925264.92285156,14579.082558635
967,06037600302,600302,No,SPA 8 - South Bay,District 2,8796023.62988281,11924.3361864579
968,06037600400,600400,No,SPA 8 - South Bay,District 2,10608018.5800781,16082.8846430174
969,06037600501,600501,No,SPA 8 - South Bay,District 2,7073794.67285156,10752.0353635951
970,06037620501,620501,No,SPA 8 - South Bay,District 2,27799249.2265625,21157.2414603887
971,06037620522,620522,No,SPA 8 - South Bay,District 2,8055864.71289063,11356.7872210571
972,06037620400,620400,No,SPA 8 - South Bay,District 2,27802504.5371094,21137.8177732514
973,06037620601,620601,No,SPA 8 - South Bay,District 2,14704051.0126953,20030.3830868617
974,06037504002,504002,No,SPA 7 - East,District 4,16616861.2626953,17868.5824418618
975,06037504101,504101,No,SPA 7 - East,District 4,13117424.3017578,15847.7486711134
976,06037530003,530003,No,SPA 7 - East,District 1,38365128.2666016,27806.8891937855
977,06037530004,530004,No,SPA 7 - East,District 1,14042868.9951172,25888.5894698237
978,06037534900,534900,No,SPA 6 - South,District 2,11282605.2636719,14947.6593824179
979,06037535101,535101,Yes,SPA 6 - South,District 2,12205869.3935547,16478.8422990499
980,06037535102,535102,Yes,SPA 6 - South,District 2,6362621.90429688,12479.3084231746
981,06037535200,535200,No,SPA 6 - South,District 2,9316209.734375,17912.1933574914
982,06037535300,535300,Yes,SPA 6 - South,District 2,11630273.6474609,16781.0467104375
983,06037535400,535400,Yes,SPA 6 - South,District 2,8299926.84472656,16001.8266735574
984,06037535502,535502,No,SPA 7 - East,District 4,5083751.7890625,9082.04904203241
985,06037535603,535603,Yes,SPA 7 - East,District 4,8458968.29101563,15286.440729242
986,06037535605,535605,Yes,SPA 7 - East,District 4,5058629.87695313,9024.6628258163
987,06037551201,551201,No,SPA 7 - East,District 4,8490008.3125,12891.1870500207
988,06037551202,551202,No,SPA 7 - East,District 4,15081671.4794922,15730.8294769699
989,06037551300,551300,No,SPA 7 - East,District 4,16471450.9189453,16647.2760989347
990,06037551600,551600,No,SPA 7 - East,District 4,9826691.96191406,15784.6089230639
991,06037600502,600502,No,SPA 8 - South Bay,District 2,7157859.68652344,12990.4140338534
992,06037600601,600601,No,SPA 8 - South Bay,District 2,6962718.89160156,10542.6110970346
993,06037600602,600602,Yes,SPA 8 - South Bay,District 2,7430325.73046875,10861.6364976113
994,06037600702,600702,No,SPA 8 - South Bay,District 2,26162751.8515625,24173.2118131092
995,06037600703,600703,No,SPA 8 - South Bay,District 2,5598920.84863281,10887.9848835148
996,06037600704,600704,No,SPA 8 - South Bay,District 2,10377163.0947266,13200.4834157559
997,06037600801,600801,No,SPA 8 - South Bay,District 2,10452395.7001953,13346.961277135
998,06037600802,600802,No,SPA 8 - South Bay,District 2,20919590.3896484,20363.9372671207
999,06037600902,600902,Yes,SPA 8 - South Bay,District 2,8615976.18066406,13421.1392055137
1000,06037600911,600911,No,SPA 8 - South Bay,District 2,7353077.94726563,11395.3796559822
1001,06037530005,530005,No,SPA 7 - East,District 1,24598285.6181641,30609.9046632116
1002,06037530101,530101,No,SPA 7 - East,District 1,10898590.9335938,14047.7360518848
1003,06037530102,530102,No,SPA 7 - East,District 1,14231460.3564453,15917.5900494787
1004,06037530202,530202,No,SPA 7 - East,District 1,19392240.578125,21192.3822086532
1005,06037530203,530203,No,SPA 7 - East,District 1,7928251.16308594,14385.2059029436
1006,06037530204,530204,No,SPA 7 - East,District 1,7211051.19824219,11616.6248517869
1007,06037535701,535701,No,SPA 7 - East,District 4,8305237.51953125,12501.4795179345
1008,06037535702,535702,Yes,SPA 7 - East,District 4,10491974.1474609,13532.5378337059
1009,06037535802,535802,No,SPA 7 - East,District 4,8571030.64941406,12476.0414596601
1010,06037535803,535803,Yes,SPA 7 - East,District 4,4551608.71679688,8613.45335036608
1011,06037535606,535606,No,SPA 7 - East,District 4,1999911.26464844,7508.65185404712
1012,06037535804,535804,Yes,SPA 7 - East,District 4,5283458.17480469,9663.64763998269
1013,06037535901,535901,No,SPA 7 - East,District 4,9046374.5,13206.0204001282
1014,06037536000,536000,No,SPA 7 - East,District 4,14069887.4326172,16164.2070271953
1015,06037535607,535607,Yes,SPA 7 - East,District 4,10132673.9326172,14535.3221500922
1016,06037536102,536102,No,SPA 7 - East,District 4,33071397.2714844,27741.9908016635
1017,06037536200,536200,No,SPA 7 - East,District 4,23823931.7763672,32279.3058625831
1018,06037540000,540000,No,SPA 6 - South,District 4,18410580.7148438,19660.0076659067
1019,06037540101,540101,No,SPA 6 - South,District 4,13504799.5537109,17413.8345898452
1020,06037540102,540102,No,SPA 6 - South,District 4,13461838.3916016,15522.6503158042
1021,06037540202,540202,Yes,SPA 6 - South,District 4,8138975.85253906,12574.5422339117
1022,06037540203,540203,Yes,SPA 6 - South,District 4,9701045.30957031,13117.2633472039
1023,06037551700,551700,No,SPA 7 - East,District 4,13962882.7324219,15848.2957902962
1024,06037551800,551800,No,SPA 7 - East,District 4,23985334.5556641,23548.7662405302
1025,06037551900,551900,No,SPA 7 - East,District 4,16885159.8330078,17317.7196849642
1026,06037552100,552100,No,SPA 7 - East,District 4,15736279.3476563,17538.2241619558
1027,06037552200,552200,No,SPA 7 - East,District 4,18191293.4541016,22322.3719459517
1028,06037600912,600912,No,SPA 8 - South Bay,District 2,11710912.6279297,15517.8701655178
1029,06037601001,601001,No,SPA 8 - South Bay,District 2,9515760.58300781,14262.1659862189
1030,06037601100,601100,Yes,SPA 8 - South Bay,District 2,6895336.38867188,10510.8583893388
1031,06037601202,601202,No,SPA 8 - South Bay,District 2,7042756.73632813,10682.0494813694
1032,06037601211,601211,No,SPA 8 - South Bay,District 2,6241067.77636719,10199.3802998114
1033,06037601212,601212,No,SPA 8 - South Bay,District 2,6297809.91113281,10124.4865180225
1034,06037601301,601301,No,SPA 8 - South Bay,District 2,6614180.8671875,11072.3689030301
1035,06037601302,601302,No,SPA 8 - South Bay,District 2,13128637.4091797,19669.3956270932
1036,06037601401,601401,No,SPA 8 - South Bay,District 2,16933194.3867188,18287.0669764116
1037,06037530400,530400,No,SPA 7 - East,District 1,16601273.2617188,18725.9474109739
1038,06037530500,530500,Yes,SPA 7 - East,District 1,9694241.74316406,12762.8231763611
1039,06037530302,530302,No,SPA 7 - East,District 1,9212530.296875,13426.066176137
1040,06037530601,530601,No,SPA 7 - East,District 1,6141830.95703125,13232.7740561783
1041,06037530602,530602,No,SPA 7 - East,District 1,7142017.328125,14401.9785030554
1042,06037540300,540300,No,SPA 6 - South,District 4,16489696.4287109,21932.5039876912
1043,06037540400,540400,Yes,SPA 6 - South,District 2,3656872.27929688,8271.51904258669
1044,06037540501,540501,No,SPA 6 - South,District 4,15637864.9658203,19057.4550505951
1045,06037540600,540600,Yes,SPA 6 - South,District 2,10088025.5693359,12916.1245532969
1046,06037540700,540700,No,SPA 6 - South,District 2,12432582.3837891,16223.024275813
1047,06037540800,540800,No,SPA 6 - South,District 2,21444894.3701172,26470.95471938
1048,06037540901,540901,Yes,SPA 6 - South,District 2,12527118.7460938,15839.9425876635
1049,06037540902,540902,No,SPA 6 - South,District 2,27085430.2607422,20791.994728
1050,06037273700,273700,No,SPA 5 - West,District 3,7430979.53613281,11006.3942829127
1051,06037273800,273800,No,SPA 5 - West,District 3,7982883.83691406,16482.2990605358
1052,06037274100,274100,No,SPA 5 - West,District 2,6760340.48632813,14311.7177035505
1053,06037552400,552400,No,SPA 7 - East,District 4,10084830.2333984,15765.9816648913
1054,06037552602,552602,Yes,SPA 7 - East,District 4,14798209.8046875,16631.8103999677
1055,06037221500,221500,Yes,SPA 6 - South,District 2,4098035.11816406,8382.81942982525
1056,06037221710,221710,Yes,SPA 6 - South,District 2,3530350.1328125,8106.015673154
1057,06037221900,221900,Yes,SPA 6 - South,District 2,4410383.76171875,10631.1439975642
1058,06037222100,222100,No,SPA 6 - South,District 2,5155227.47949219,10486.772054442
1059,06037222200,222200,Yes,SPA 6 - South,District 2,5186781.96386719,10532.8445632358
1060,06037222500,222500,Yes,SPA 6 - South,District 2,7023063.34375,10606.6076163718
1061,06037222700,222700,No,SPA 6 - South,District 2,8798447.25292969,13590.7128230426
1062,06037224010,224010,Yes,SPA 4 - Metro,District 1,8938257.07910156,13900.8247525451
1063,06037224020,224020,Yes,SPA 4 - Metro,District 1,13264733.078125,15226.2328740396
1064,06037234300,234300,No,SPA 6 - South,District 2,9367809.46386719,12185.1553297061
1065,06037234600,234600,Yes,SPA 6 - South,District 2,14034822.8710938,17840.2050305786
1066,06037234700,234700,Yes,SPA 6 - South,District 2,7987582.95605469,14837.8394112204
1067,06037235100,235100,No,SPA 6 - South,District 2,12717479.2089844,18160.6288407854
1068,06037265100,265100,No,SPA 5 - West,District 3,25424207.1035156,24407.4357917787
1069,06037265301,265301,No,SPA 5 - West,District 3,17176805.546875,20495.4870783939
1070,06037265303,265303,Yes,SPA 5 - West,District 3,1593033.6015625,5749.44264062518
1071,06037265304,265304,Yes,SPA 5 - West,District 3,1409868.22753906,5886.18108760813
1072,06037265305,265305,Yes,SPA 5 - West,District 3,3345535.60644531,9994.94156437671
1073,06037265410,265410,No,SPA 5 - West,District 3,6060183.92089844,14563.8513518081
1074,06037237720,237720,Yes,SPA 6 - South,District 2,3500760.40234375,8731.09125764457
